case_number,court,year,month,pdf_url,judges
TA 92 of 2012,CHANDIGARH,2015,04,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/april2015/TA%2092%20of%202012.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
TA 468 of 2010,CHANDIGARH,2015,04,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/april2015/TA%20468%20of%202010.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
TA 661 of 2010,CHANDIGARH,2015,04,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/april2015/TA%20661%20of%202010.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_15_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_15_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_395_of_2015,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_395_of_2015.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_653_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_653_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_662_of_2014_,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_662_of_2014_.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1073_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1073_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1252_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1252_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1296_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1296_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1301_of_2012,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1301_of_2012.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1303_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1303_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1568_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1568_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1590_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1590_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1628_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1628_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1784_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1784_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_1805_of_2012,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_1805_of_2012.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_2807_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_2807_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_2971_of_2012,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_2971_of_2012.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_3114_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_3114_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_3622_of_2012,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_3622_of_2012.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_3982_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_3982_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA_4276_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/OA_4276_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
TA_30_of_2013,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/TA_30_of_2013.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
TA_34_of_2014,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/TA_34_of_2014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
TA_172_of_2011,CHANDIGARH,2015,05,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/may2015/TA_172_of_2011.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 06 of 2014,CHANDIGARH,2015,06,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/june2015/OA%2006%20of%202014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 817 of 2014,CHANDIGARH,2015,06,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/june2015/OA%20817%20of%202014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 859 of 2014,CHANDIGARH,2015,06,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/june2015/OA%20859%20of%202014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 1012 of 2014,CHANDIGARH,2015,06,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/june2015/OA%201012%20of%202014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 1583 of 2014,CHANDIGARH,2015,06,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/june2015/OA%201583%20of%202014.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 608 of 2015,CHANDIGARH,2015,08,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_3/august2015/OA%20608%20of%202015.pdf,"(""Hon'ble Mr. Justice Surinder Singh Thakur (Member)"", ""Hon'ble Lt. Gen.(Retd) DS Sidhu (Administrative Member)"")"
OA 03 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2003%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 05 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2005%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 06 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2006%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 10 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2010%20of%202009.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 10 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2010%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 12 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2012%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 13 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2013%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 15 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2015%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 26 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2026%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 37 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2037%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 39 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2039%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 40 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2040%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 42 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2042%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 48 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2048%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 51 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2051%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 57 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2057%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 60 of 2009,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2060%20of%202009.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 67 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2067%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 71 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2071%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 72 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2072%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 84 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2084%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 90 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2090%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 94 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2094%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 97 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%2097%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 100 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20100%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 102 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20102%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 104 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20104%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 105 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20105%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 113 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20113%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 114 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20114%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 119 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20119%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 133 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20133%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 138 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20138%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 150 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20150%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 155 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20155%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 158 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20158%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 161 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20161%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 165 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20165%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 183 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20183%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 202 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20202%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 205 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20205%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 209 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20209%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 210 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20210%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 217 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20217%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 225 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20225%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 242 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20242%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 245 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20245%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 251 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20251%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 253 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20253%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
OA 270 of 2010,CHANDIGARH,2010,12,https://www.aftdelhi.nic.in/benches/chandigarh_bench/judgments/court_1/till-DEC2010/OA%20270%20of%202010.pdf,"(""Hon'ble Mr. Justice Ghanshyam Prasad, Judicial Member"", ""Hon'ble Lt. Gen. N. S. Brar (Retd.), Administrative Member"")"
